Long,Lat,Sum
127.945945946,1.27927927928,0
127.954954955,1.27927927928,2
127.963963964,1.27927927928,0
127.972972973,1.27927927928,0
127.981981982,1.27927927928,1
127.990990991,1.27927927928,1
128.0,1.27927927928,1
126.0,1.27027027027,0
126.009009009,1.27027027027,0
126.018018018,1.27027027027,0
126.027027027,1.27027027027,0
126.036036036,1.27027027027,0
126.045045045,1.27027027027,0
126.054054054,1.27027027027,0
126.063063063,1.27027027027,0
126.072072072,1.27027027027,0
126.081081081,1.27027027027,0
126.09009009,1.27027027027,0
126.099099099,1.27027027027,0
126.108108108,1.27027027027,0
126.117117117,1.27027027027,0
126.126126126,1.27027027027,0
126.135135135,1.27027027027,0
126.144144144,1.27027027027,0
126.153153153,1.27027027027,0
126.162162162,1.27027027027,0
126.171171171,1.27027027027,0
126.18018018,1.27027027027,0
126.189189189,1.27027027027,0
126.198198198,1.27027027027,0
126.207207207,1.27027027027,0
126.216216216,1.27027027027,0
126.225225225,1.27027027027,0
126.234234234,1.27027027027,0
126.243243243,1.27027027027,0
126.252252252,1.27027027027,0
126.261261261,1.27027027027,0
126.27027027,1.27027027027,1
126.279279279,1.27027027027,0
126.288288288,1.27027027027,0
126.297297297,1.27027027027,0
126.306306306,1.27027027027,0
126.315315315,1.27027027027,0
126.324324324,1.27027027027,0
126.333333333,1.27027027027,1
126.342342342,1.27027027027,1
126.351351351,1.27027027027,1
126.36036036,1.27027027027,0
126.369369369,1.27027027027,0
126.378378378,1.27027027027,0
126.387387387,1.27027027027,0
126.396396396,1.27027027027,0
126.405405405,1.27027027027,1
126.414414414,1.27027027027,0
126.423423423,1.27027027027,0
126.432432432,1.27027027027,0
126.441441441,1.27027027027,0
126.45045045,1.27027027027,1
126.459459459,1.27027027027,0
126.468468468,1.27027027027,0
126.477477477,1.27027027027,1
126.486486486,1.27027027027,0
126.495495495,1.27027027027,0
126.504504505,1.27027027027,0
126.513513514,1.27027027027,0
126.522522523,1.27027027027,0
126.531531532,1.27027027027,1
126.540540541,1.27027027027,0
126.54954955,1.27027027027,0
126.558558559,1.27027027027,0
126.567567568,1.27027027027,1
126.576576577,1.27027027027,0
126.585585586,1.27027027027,0
126.594594595,1.27027027027,0
126.603603604,1.27027027027,0
126.612612613,1.27027027027,0
126.621621622,1.27027027027,0
126.630630631,1.27027027027,0
126.63963964,1.27027027027,0
126.648648649,1.27027027027,0
126.657657658,1.27027027027,0
126.666666667,1.27027027027,0
126.675675676,1.27027027027,0
126.684684685,1.27027027027,1
126.693693694,1.27027027027,0
126.702702703,1.27027027027,0
126.711711712,1.27027027027,0
126.720720721,1.27027027027,0
126.72972973,1.27027027027,0
126.738738739,1.27027027027,0
126.747747748,1.27027027027,0
126.756756757,1.27027027027,0
126.765765766,1.27027027027,0
126.774774775,1.27027027027,1
126.783783784,1.27027027027,1
126.792792793,1.27027027027,0
126.801801802,1.27027027027,0
126.810810811,1.27027027027,0
126.81981982,1.27027027027,0
126.828828829,1.27027027027,1
126.837837838,1.27027027027,1
126.846846847,1.27027027027,2
126.855855856,1.27027027027,0
126.864864865,1.27027027027,0
126.873873874,1.27027027027,1
126.882882883,1.27027027027,1
126.891891892,1.27027027027,0
126.900900901,1.27027027027,1
126.90990991,1.27027027027,1
126.918918919,1.27027027027,0
126.927927928,1.27027027027,1
126.936936937,1.27027027027,5
126.945945946,1.27027027027,3
126.954954955,1.27027027027,1
126.963963964,1.27027027027,1
126.972972973,1.27027027027,2
126.981981982,1.27027027027,0
126.990990991,1.27027027027,1
127.0,1.27027027027,2
127.009009009,1.27027027027,4
127.018018018,1.27027027027,2
127.027027027,1.27027027027,3
127.036036036,1.27027027027,0
127.045045045,1.27027027027,2
127.054054054,1.27027027027,5
127.063063063,1.27027027027,1
127.072072072,1.27027027027,1
127.081081081,1.27027027027,2
127.09009009,1.27027027027,1
127.099099099,1.27027027027,1
127.108108108,1.27027027027,0
127.117117117,1.27027027027,0
127.126126126,1.27027027027,0
127.135135135,1.27027027027,0
127.144144144,1.27027027027,0
127.153153153,1.27027027027,1
127.162162162,1.27027027027,1
127.171171171,1.27027027027,0
127.18018018,1.27027027027,0
127.189189189,1.27027027027,2
127.198198198,1.27027027027,1
127.207207207,1.27027027027,0
127.216216216,1.27027027027,1
127.225225225,1.27027027027,2
127.234234234,1.27027027027,0
127.243243243,1.27027027027,2
127.252252252,1.27027027027,1
127.261261261,1.27027027027,0
127.27027027,1.27027027027,0
127.279279279,1.27027027027,0
127.288288288,1.27027027027,0
127.297297297,1.27027027027,3
127.306306306,1.27027027027,0
127.315315315,1.27027027027,0
127.324324324,1.27027027027,0
127.333333333,1.27027027027,0
127.342342342,1.27027027027,0
127.351351351,1.27027027027,0
127.36036036,1.27027027027,1
127.369369369,1.27027027027,3
127.378378378,1.27027027027,2
127.387387387,1.27027027027,3
127.396396396,1.27027027027,1
127.405405405,1.27027027027,2
127.414414414,1.27027027027,4
127.423423423,1.27027027027,3
127.432432432,1.27027027027,3
127.441441441,1.27027027027,4
127.45045045,1.27027027027,2
127.459459459,1.27027027027,3
127.468468468,1.27027027027,6
127.477477477,1.27027027027,3
127.486486486,1.27027027027,3
127.495495495,1.27027027027,3
127.504504505,1.27027027027,4
127.513513514,1.27027027027,9
127.522522523,1.27027027027,3
127.531531532,1.27027027027,7
127.540540541,1.27027027027,4
127.54954955,1.27027027027,3
127.558558559,1.27027027027,9
127.567567568,1.27027027027,4
127.576576577,1.27027027027,5
127.585585586,1.27027027027,6
127.594594595,1.27027027027,5
127.603603604,1.27027027027,5
127.612612613,1.27027027027,9
127.621621622,1.27027027027,9
127.630630631,1.27027027027,4
127.63963964,1.27027027027,7
127.648648649,1.27027027027,6
127.657657658,1.27027027027,9
127.666666667,1.27027027027,4
127.675675676,1.27027027027,2
127.684684685,1.27027027027,2
127.693693694,1.27027027027,6
127.702702703,1.27027027027,1
127.711711712,1.27027027027,1
127.720720721,1.27027027027,3
127.72972973,1.27027027027,2
127.738738739,1.27027027027,4
127.747747748,1.27027027027,3
127.756756757,1.27027027027,1
127.765765766,1.27027027027,4
127.774774775,1.27027027027,2
127.783783784,1.27027027027,4
127.792792793,1.27027027027,1
127.801801802,1.27027027027,1
127.810810811,1.27027027027,1
127.81981982,1.27027027027,1
127.828828829,1.27027027027,0
127.837837838,1.27027027027,0
127.846846847,1.27027027027,0
127.855855856,1.27027027027,0
127.864864865,1.27027027027,0
127.873873874,1.27027027027,0
127.882882883,1.27027027027,0
127.891891892,1.27027027027,0
127.900900901,1.27027027027,0
127.90990991,1.27027027027,0
127.918918919,1.27027027027,0
127.927927928,1.27027027027,1
127.936936937,1.27027027027,1
127.945945946,1.27027027027,1
127.954954955,1.27027027027,0
127.963963964,1.27027027027,0
127.972972973,1.27027027027,0
127.981981982,1.27027027027,3
127.990990991,1.27027027027,0
128.0,1.27027027027,0
126.0,1.26126126126,0
126.009009009,1.26126126126,0
126.018018018,1.26126126126,0
126.027027027,1.26126126126,0
126.036036036,1.26126126126,0
126.045045045,1.26126126126,0
126.054054054,1.26126126126,0
126.063063063,1.26126126126,0
126.072072072,1.26126126126,0
126.081081081,1.26126126126,0
126.09009009,1.26126126126,0
126.099099099,1.26126126126,0
126.108108108,1.26126126126,0
126.117117117,1.26126126126,0
126.126126126,1.26126126126,1
126.135135135,1.26126126126,0
126.144144144,1.26126126126,0
126.153153153,1.26126126126,0
126.162162162,1.26126126126,0
126.171171171,1.26126126126,0
126.18018018,1.26126126126,0
126.189189189,1.26126126126,0
126.198198198,1.26126126126,0
126.207207207,1.26126126126,0
126.216216216,1.26126126126,0
126.225225225,1.26126126126,0
126.234234234,1.26126126126,0
126.243243243,1.26126126126,0
126.252252252,1.26126126126,0
126.261261261,1.26126126126,0
126.27027027,1.26126126126,0
126.279279279,1.26126126126,0
126.288288288,1.26126126126,0
126.297297297,1.26126126126,1
126.306306306,1.26126126126,0
126.315315315,1.26126126126,1
126.324324324,1.26126126126,0
126.333333333,1.26126126126,1
126.342342342,1.26126126126,0
126.351351351,1.26126126126,0
126.36036036,1.26126126126,1
126.369369369,1.26126126126,1
126.378378378,1.26126126126,0
126.387387387,1.26126126126,1
126.396396396,1.26126126126,1
126.405405405,1.26126126126,0
126.414414414,1.26126126126,0
126.423423423,1.26126126126,1
126.432432432,1.26126126126,1
126.441441441,1.26126126126,0
126.45045045,1.26126126126,0
126.459459459,1.26126126126,0
126.468468468,1.26126126126,0
126.477477477,1.26126126126,0
126.486486486,1.26126126126,0
126.495495495,1.26126126126,0
126.504504505,1.26126126126,0
126.513513514,1.26126126126,0
126.522522523,1.26126126126,0
126.531531532,1.26126126126,0
126.540540541,1.26126126126,0
126.54954955,1.26126126126,1
126.558558559,1.26126126126,0
126.567567568,1.26126126126,1
126.576576577,1.26126126126,0
126.585585586,1.26126126126,0
126.594594595,1.26126126126,0
126.603603604,1.26126126126,0
126.612612613,1.26126126126,0
126.621621622,1.26126126126,0
126.630630631,1.26126126126,0
126.63963964,1.26126126126,0
126.648648649,1.26126126126,1
126.657657658,1.26126126126,0
126.666666667,1.26126126126,0
126.675675676,1.26126126126,2
126.684684685,1.26126126126,0
126.693693694,1.26126126126,0
126.702702703,1.26126126126,0
126.711711712,1.26126126126,0
126.720720721,1.26126126126,0
126.72972973,1.26126126126,0
126.738738739,1.26126126126,2
126.747747748,1.26126126126,0
126.756756757,1.26126126126,2
126.765765766,1.26126126126,0
126.774774775,1.26126126126,0
126.783783784,1.26126126126,0
126.792792793,1.26126126126,1
126.801801802,1.26126126126,0
126.810810811,1.26126126126,1
126.81981982,1.26126126126,1
126.828828829,1.26126126126,2
126.837837838,1.26126126126,2
126.846846847,1.26126126126,0
126.855855856,1.26126126126,0
126.864864865,1.26126126126,1
126.873873874,1.26126126126,0
126.882882883,1.26126126126,1
126.891891892,1.26126126126,0
126.900900901,1.26126126126,1
126.90990991,1.26126126126,1
126.918918919,1.26126126126,1
126.927927928,1.26126126126,0
126.936936937,1.26126126126,0
126.945945946,1.26126126126,2
126.954954955,1.26126126126,5
126.963963964,1.26126126126,2
126.972972973,1.26126126126,1
126.981981982,1.26126126126,1
126.990990991,1.26126126126,0
127.0,1.26126126126,3
127.009009009,1.26126126126,0
127.018018018,1.26126126126,0
127.027027027,1.26126126126,5
127.036036036,1.26126126126,0
127.045045045,1.26126126126,1
127.054054054,1.26126126126,0
127.063063063,1.26126126126,2
127.072072072,1.26126126126,0
127.081081081,1.26126126126,0
127.09009009,1.26126126126,0
127.099099099,1.26126126126,0
127.108108108,1.26126126126,1
127.117117117,1.26126126126,0
127.126126126,1.26126126126,2
127.135135135,1.26126126126,3
127.144144144,1.26126126126,0
127.153153153,1.26126126126,2
127.162162162,1.26126126126,1
127.171171171,1.26126126126,1
127.18018018,1.26126126126,0
127.189189189,1.26126126126,0
127.198198198,1.26126126126,1
127.207207207,1.26126126126,1
127.216216216,1.26126126126,1
127.225225225,1.26126126126,2
127.234234234,1.26126126126,0
127.243243243,1.26126126126,3
127.252252252,1.26126126126,1
127.261261261,1.26126126126,1
127.27027027,1.26126126126,2
127.279279279,1.26126126126,3
127.288288288,1.26126126126,5
127.297297297,1.26126126126,3
127.306306306,1.26126126126,2
127.315315315,1.26126126126,0
127.324324324,1.26126126126,2
127.333333333,1.26126126126,3
127.342342342,1.26126126126,1
127.351351351,1.26126126126,3
127.36036036,1.26126126126,4
127.369369369,1.26126126126,3
127.378378378,1.26126126126,2
127.387387387,1.26126126126,4
127.396396396,1.26126126126,1
127.405405405,1.26126126126,0
127.414414414,1.26126126126,5
127.423423423,1.26126126126,3
127.432432432,1.26126126126,3
127.441441441,1.26126126126,3
127.45045045,1.26126126126,3
127.459459459,1.26126126126,5
127.468468468,1.26126126126,6
127.477477477,1.26126126126,5
127.486486486,1.26126126126,0
127.495495495,1.26126126126,1
127.504504505,1.26126126126,5
127.513513514,1.26126126126,3
127.522522523,1.26126126126,8
127.531531532,1.26126126126,4
127.540540541,1.26126126126,4
127.54954955,1.26126126126,9
127.558558559,1.26126126126,4
127.567567568,1.26126126126,5
127.576576577,1.26126126126,7
127.585585586,1.26126126126,2
127.594594595,1.26126126126,8
127.603603604,1.26126126126,10
127.612612613,1.26126126126,7
127.621621622,1.26126126126,10
127.630630631,1.26126126126,3
127.63963964,1.26126126126,6
127.648648649,1.26126126126,5
127.657657658,1.26126126126,7
127.666666667,1.26126126126,3
127.675675676,1.26126126126,3
127.684684685,1.26126126126,2
127.693693694,1.26126126126,3
127.702702703,1.26126126126,5
127.711711712,1.26126126126,1
127.720720721,1.26126126126,6
127.72972973,1.26126126126,0
127.738738739,1.26126126126,2
127.747747748,1.26126126126,3
127.756756757,1.26126126126,3
127.765765766,1.26126126126,7
127.774774775,1.26126126126,5
127.783783784,1.26126126126,3
127.792792793,1.26126126126,2
127.801801802,1.26126126126,1
127.810810811,1.26126126126,0
127.81981982,1.26126126126,2
127.828828829,1.26126126126,0
127.837837838,1.26126126126,0
127.846846847,1.26126126126,0
127.855855856,1.26126126126,0
127.864864865,1.26126126126,0
127.873873874,1.26126126126,0
127.882882883,1.26126126126,0
127.891891892,1.26126126126,0
127.900900901,1.26126126126,0
127.90990991,1.26126126126,1
127.918918919,1.26126126126,2
127.927927928,1.26126126126,0
127.936936937,1.26126126126,1
127.945945946,1.26126126126,2
127.954954955,1.26126126126,0
127.963963964,1.26126126126,2
127.972972973,1.26126126126,2
127.981981982,1.26126126126,1
127.990990991,1.26126126126,0
128.0,1.26126126126,0
126.0,1.25225225225,0
126.009009009,1.25225225225,0
126.018018018,1.25225225225,0
126.027027027,1.25225225225,0
126.036036036,1.25225225225,0
126.045045045,1.25225225225,0
126.054054054,1.25225225225,0
126.063063063,1.25225225225,0
126.072072072,1.25225225225,0
126.081081081,1.25225225225,0
126.09009009,1.25225225225,1
126.099099099,1.25225225225,0
126.108108108,1.25225225225,0
126.117117117,1.25225225225,1
126.126126126,1.25225225225,0
126.135135135,1.25225225225,0
126.144144144,1.25225225225,0
126.153153153,1.25225225225,0
126.162162162,1.25225225225,0
126.171171171,1.25225225225,0
126.18018018,1.25225225225,0
126.189189189,1.25225225225,0
126.198198198,1.25225225225,0
126.207207207,1.25225225225,0
126.216216216,1.25225225225,0
126.225225225,1.25225225225,0
126.234234234,1.25225225225,0
126.243243243,1.25225225225,0
126.252252252,1.25225225225,0
126.261261261,1.25225225225,0
126.27027027,1.25225225225,0
126.279279279,1.25225225225,0
126.288288288,1.25225225225,0
126.297297297,1.25225225225,0
126.306306306,1.25225225225,0
126.315315315,1.25225225225,1
126.324324324,1.25225225225,0
126.333333333,1.25225225225,1
126.342342342,1.25225225225,0
126.351351351,1.25225225225,0
126.36036036,1.25225225225,0
126.369369369,1.25225225225,0
126.378378378,1.25225225225,0
126.387387387,1.25225225225,0
126.396396396,1.25225225225,2
126.405405405,1.25225225225,0
126.414414414,1.25225225225,0
126.423423423,1.25225225225,0
126.432432432,1.25225225225,0
126.441441441,1.25225225225,0
126.45045045,1.25225225225,0
126.459459459,1.25225225225,1
126.468468468,1.25225225225,1
126.477477477,1.25225225225,0
126.486486486,1.25225225225,0
126.495495495,1.25225225225,0
126.504504505,1.25225225225,0
126.513513514,1.25225225225,0
126.522522523,1.25225225225,0
126.531531532,1.25225225225,0
126.540540541,1.25225225225,0
126.54954955,1.25225225225,0
126.558558559,1.25225225225,0
126.567567568,1.25225225225,0
126.576576577,1.25225225225,0
126.585585586,1.25225225225,0
126.594594595,1.25225225225,0
126.603603604,1.25225225225,0
126.612612613,1.25225225225,1
126.621621622,1.25225225225,0
126.630630631,1.25225225225,0
126.63963964,1.25225225225,0
126.648648649,1.25225225225,1
126.657657658,1.25225225225,0
126.666666667,1.25225225225,0
126.675675676,1.25225225225,0
126.684684685,1.25225225225,0
126.693693694,1.25225225225,0
126.702702703,1.25225225225,0
126.711711712,1.25225225225,0
126.720720721,1.25225225225,0
126.72972973,1.25225225225,0
126.738738739,1.25225225225,0
126.747747748,1.25225225225,0
126.756756757,1.25225225225,0
126.765765766,1.25225225225,0
126.774774775,1.25225225225,0
126.783783784,1.25225225225,1
126.792792793,1.25225225225,0
126.801801802,1.25225225225,2
126.810810811,1.25225225225,2
126.81981982,1.25225225225,1
126.828828829,1.25225225225,1
126.837837838,1.25225225225,1
126.846846847,1.25225225225,0
126.855855856,1.25225225225,0
126.864864865,1.25225225225,1
126.873873874,1.25225225225,1
126.882882883,1.25225225225,2
126.891891892,1.25225225225,0
126.900900901,1.25225225225,0
126.90990991,1.25225225225,0
126.918918919,1.25225225225,0
126.927927928,1.25225225225,0
126.936936937,1.25225225225,1
126.945945946,1.25225225225,2
126.954954955,1.25225225225,2
126.963963964,1.25225225225,2
126.972972973,1.25225225225,1
126.981981982,1.25225225225,2
126.990990991,1.25225225225,2
127.0,1.25225225225,3
127.009009009,1.25225225225,2
127.018018018,1.25225225225,3
127.027027027,1.25225225225,1
127.036036036,1.25225225225,4
127.045045045,1.25225225225,1
127.054054054,1.25225225225,1
127.063063063,1.25225225225,4
127.072072072,1.25225225225,2
127.081081081,1.25225225225,2
127.09009009,1.25225225225,0
127.099099099,1.25225225225,1
127.108108108,1.25225225225,1
127.117117117,1.25225225225,1
127.126126126,1.25225225225,0
127.135135135,1.25225225225,2
127.144144144,1.25225225225,1
127.153153153,1.25225225225,0
127.162162162,1.25225225225,1
127.171171171,1.25225225225,1
127.18018018,1.25225225225,1
127.189189189,1.25225225225,1
127.198198198,1.25225225225,0
127.207207207,1.25225225225,2
127.216216216,1.25225225225,2
127.225225225,1.25225225225,0
127.234234234,1.25225225225,1
127.243243243,1.25225225225,2
127.252252252,1.25225225225,3
127.261261261,1.25225225225,2
127.27027027,1.25225225225,3
127.279279279,1.25225225225,1
127.288288288,1.25225225225,0
127.297297297,1.25225225225,1
127.306306306,1.25225225225,2
127.315315315,1.25225225225,2
127.324324324,1.25225225225,3
127.333333333,1.25225225225,3
127.342342342,1.25225225225,2
127.351351351,1.25225225225,2
127.36036036,1.25225225225,1
127.369369369,1.25225225225,0
127.378378378,1.25225225225,2
127.387387387,1.25225225225,0
127.396396396,1.25225225225,1
127.405405405,1.25225225225,1
127.414414414,1.25225225225,3
127.423423423,1.25225225225,2
127.432432432,1.25225225225,0
127.441441441,1.25225225225,2
127.45045045,1.25225225225,1
127.459459459,1.25225225225,0
127.468468468,1.25225225225,0
127.477477477,1.25225225225,2
127.486486486,1.25225225225,2
127.495495495,1.25225225225,5
127.504504505,1.25225225225,4
127.513513514,1.25225225225,2
127.522522523,1.25225225225,3
127.531531532,1.25225225225,7
127.540540541,1.25225225225,6
127.54954955,1.25225225225,10
127.558558559,1.25225225225,5
127.567567568,1.25225225225,7
127.576576577,1.25225225225,6
127.585585586,1.25225225225,2
127.594594595,1.25225225225,5
127.603603604,1.25225225225,5
127.612612613,1.25225225225,2
127.621621622,1.25225225225,5
127.630630631,1.25225225225,2
127.63963964,1.25225225225,7
127.648648649,1.25225225225,8
127.657657658,1.25225225225,4
127.666666667,1.25225225225,2
127.675675676,1.25225225225,4
127.684684685,1.25225225225,4
127.693693694,1.25225225225,2
127.702702703,1.25225225225,2
127.711711712,1.25225225225,2
127.720720721,1.25225225225,1
127.72972973,1.25225225225,1
127.738738739,1.25225225225,0
127.747747748,1.25225225225,3
127.756756757,1.25225225225,2
127.765765766,1.25225225225,3
127.774774775,1.25225225225,4
127.783783784,1.25225225225,1
127.792792793,1.25225225225,3
127.801801802,1.25225225225,2
127.810810811,1.25225225225,0
127.81981982,1.25225225225,0
127.828828829,1.25225225225,0
127.837837838,1.25225225225,0
127.846846847,1.25225225225,0
127.855855856,1.25225225225,0
127.864864865,1.25225225225,0
127.873873874,1.25225225225,0
127.882882883,1.25225225225,0
127.891891892,1.25225225225,0
127.900900901,1.25225225225,0
127.90990991,1.25225225225,0
127.918918919,1.25225225225,2
127.927927928,1.25225225225,3
127.936936937,1.25225225225,0
127.945945946,1.25225225225,1
127.954954955,1.25225225225,1
127.963963964,1.25225225225,1
127.972972973,1.25225225225,1
127.981981982,1.25225225225,1
127.990990991,1.25225225225,0
128.0,1.25225225225,0
126.0,1.24324324324,0
126.009009009,1.24324324324,0
126.018018018,1.24324324324,0
126.027027027,1.24324324324,0
126.036036036,1.24324324324,0
126.045045045,1.24324324324,0
126.054054054,1.24324324324,0
126.063063063,1.24324324324,0
126.072072072,1.24324324324,0
126.081081081,1.24324324324,0
126.09009009,1.24324324324,0
126.099099099,1.24324324324,0
126.108108108,1.24324324324,0
126.117117117,1.24324324324,0
126.126126126,1.24324324324,0
126.135135135,1.24324324324,0
126.144144144,1.24324324324,0
126.153153153,1.24324324324,1
126.162162162,1.24324324324,0
126.171171171,1.24324324324,0
126.18018018,1.24324324324,0
126.189189189,1.24324324324,0
126.198198198,1.24324324324,0
126.207207207,1.24324324324,0
126.216216216,1.24324324324,0
126.225225225,1.24324324324,0
126.234234234,1.24324324324,0
126.243243243,1.24324324324,0
126.252252252,1.24324324324,0
126.261261261,1.24324324324,0
126.27027027,1.24324324324,0
126.279279279,1.24324324324,0
126.288288288,1.24324324324,0
126.297297297,1.24324324324,0
126.306306306,1.24324324324,1
126.315315315,1.24324324324,1
126.324324324,1.24324324324,0
126.333333333,1.24324324324,0
126.342342342,1.24324324324,0
126.351351351,1.24324324324,0
126.36036036,1.24324324324,1
126.369369369,1.24324324324,2
126.378378378,1.24324324324,1
126.387387387,1.24324324324,0
126.396396396,1.24324324324,0
126.405405405,1.24324324324,0
126.414414414,1.24324324324,0
126.423423423,1.24324324324,0
126.432432432,1.24324324324,0
126.441441441,1.24324324324,0
126.45045045,1.24324324324,1
126.459459459,1.24324324324,0
126.468468468,1.24324324324,0
126.477477477,1.24324324324,0
126.486486486,1.24324324324,0
126.495495495,1.24324324324,0
126.504504505,1.24324324324,0
126.513513514,1.24324324324,1
126.522522523,1.24324324324,0
126.531531532,1.24324324324,1
126.540540541,1.24324324324,0
126.54954955,1.24324324324,1
126.558558559,1.24324324324,1
126.567567568,1.24324324324,0
126.576576577,1.24324324324,0
126.585585586,1.24324324324,0
126.594594595,1.24324324324,0
126.603603604,1.24324324324,0
126.612612613,1.24324324324,0
126.621621622,1.24324324324,0
126.630630631,1.24324324324,0
126.63963964,1.24324324324,0
126.648648649,1.24324324324,0
126.657657658,1.24324324324,0
126.666666667,1.24324324324,0
126.675675676,1.24324324324,0
126.684684685,1.24324324324,0
126.693693694,1.24324324324,0
126.702702703,1.24324324324,0
126.711711712,1.24324324324,1
126.720720721,1.24324324324,0
126.72972973,1.24324324324,0
126.738738739,1.24324324324,0
126.747747748,1.24324324324,0
126.756756757,1.24324324324,0
126.765765766,1.24324324324,0
126.774774775,1.24324324324,0
126.783783784,1.24324324324,0
126.792792793,1.24324324324,0
126.801801802,1.24324324324,0
126.810810811,1.24324324324,0
126.81981982,1.24324324324,0
126.828828829,1.24324324324,3
126.837837838,1.24324324324,0
126.846846847,1.24324324324,0
126.855855856,1.24324324324,2
126.864864865,1.24324324324,0
126.873873874,1.24324324324,0
126.882882883,1.24324324324,0
126.891891892,1.24324324324,0
126.900900901,1.24324324324,0
126.90990991,1.24324324324,0
126.918918919,1.24324324324,4
126.927927928,1.24324324324,2
126.936936937,1.24324324324,0
126.945945946,1.24324324324,1
126.954954955,1.24324324324,0
126.963963964,1.24324324324,2
126.972972973,1.24324324324,4
126.981981982,1.24324324324,4
126.990990991,1.24324324324,0
127.0,1.24324324324,3
127.009009009,1.24324324324,3
127.018018018,1.24324324324,3
127.027027027,1.24324324324,3
127.036036036,1.24324324324,2
127.045045045,1.24324324324,2
127.054054054,1.24324324324,1
127.063063063,1.24324324324,5
127.072072072,1.24324324324,0
127.081081081,1.24324324324,1
127.09009009,1.24324324324,1
127.099099099,1.24324324324,2
127.108108108,1.24324324324,0
127.117117117,1.24324324324,6
127.126126126,1.24324324324,3
127.135135135,1.24324324324,1
127.144144144,1.24324324324,1
127.153153153,1.24324324324,0
127.162162162,1.24324324324,2
127.171171171,1.24324324324,1
127.18018018,1.24324324324,2
127.189189189,1.24324324324,1
127.198198198,1.24324324324,2
127.207207207,1.24324324324,1
127.216216216,1.24324324324,4
127.225225225,1.24324324324,0
127.234234234,1.24324324324,1
127.243243243,1.24324324324,2
127.252252252,1.24324324324,4
127.261261261,1.24324324324,2
127.27027027,1.24324324324,0
127.279279279,1.24324324324,1
127.288288288,1.24324324324,1
127.297297297,1.24324324324,0
127.306306306,1.24324324324,1
127.315315315,1.24324324324,0
127.324324324,1.24324324324,0
127.333333333,1.24324324324,0
127.342342342,1.24324324324,0
127.351351351,1.24324324324,1
127.36036036,1.24324324324,1
127.369369369,1.24324324324,4
127.378378378,1.24324324324,0
127.387387387,1.24324324324,3
127.396396396,1.24324324324,3
127.405405405,1.24324324324,2
127.414414414,1.24324324324,1
127.423423423,1.24324324324,1
127.432432432,1.24324324324,2
127.441441441,1.24324324324,1
127.45045045,1.24324324324,1
127.459459459,1.24324324324,4
127.468468468,1.24324324324,8
127.477477477,1.24324324324,2
127.486486486,1.24324324324,2
127.495495495,1.24324324324,6
127.504504505,1.24324324324,4
127.513513514,1.24324324324,4
127.522522523,1.24324324324,5
127.531531532,1.24324324324,3
127.540540541,1.24324324324,5
127.54954955,1.24324324324,12
127.558558559,1.24324324324,8
127.567567568,1.24324324324,11
127.576576577,1.24324324324,10
127.585585586,1.24324324324,8
127.594594595,1.24324324324,11
127.603603604,1.24324324324,5
127.612612613,1.24324324324,5
127.621621622,1.24324324324,11
127.630630631,1.24324324324,7
127.63963964,1.24324324324,4
127.648648649,1.24324324324,7
127.657657658,1.24324324324,4
127.666666667,1.24324324324,4
127.675675676,1.24324324324,1
127.684684685,1.24324324324,2
127.693693694,1.24324324324,4
127.702702703,1.24324324324,7
127.711711712,1.24324324324,0
127.720720721,1.24324324324,4
127.72972973,1.24324324324,2
127.738738739,1.24324324324,1
127.747747748,1.24324324324,5
127.756756757,1.24324324324,2
127.765765766,1.24324324324,5
127.774774775,1.24324324324,2
127.783783784,1.24324324324,2
127.792792793,1.24324324324,1
127.801801802,1.24324324324,0
127.810810811,1.24324324324,0
127.81981982,1.24324324324,0
127.828828829,1.24324324324,0
127.837837838,1.24324324324,0
127.846846847,1.24324324324,0
127.855855856,1.24324324324,0
127.864864865,1.24324324324,0
127.873873874,1.24324324324,0
127.882882883,1.24324324324,0
127.891891892,1.24324324324,1
127.900900901,1.24324324324,1
127.90990991,1.24324324324,0
127.918918919,1.24324324324,1
127.927927928,1.24324324324,3
127.936936937,1.24324324324,1
127.945945946,1.24324324324,2
127.954954955,1.24324324324,2
127.963963964,1.24324324324,1
127.972972973,1.24324324324,0
127.981981982,1.24324324324,0
127.990990991,1.24324324324,2
128.0,1.24324324324,0
126.0,1.23423423423,0
126.009009009,1.23423423423,0
126.018018018,1.23423423423,0
126.027027027,1.23423423423,0
126.036036036,1.23423423423,0
126.045045045,1.23423423423,1
126.054054054,1.23423423423,0
126.063063063,1.23423423423,0
126.072072072,1.23423423423,1
126.081081081,1.23423423423,0
126.09009009,1.23423423423,0
126.099099099,1.23423423423,0
126.108108108,1.23423423423,0
126.117117117,1.23423423423,0
126.126126126,1.23423423423,0
126.135135135,1.23423423423,1
126.144144144,1.23423423423,0
126.153153153,1.23423423423,0
126.162162162,1.23423423423,0
126.171171171,1.23423423423,0
126.18018018,1.23423423423,0
126.189189189,1.23423423423,0
126.198198198,1.23423423423,0
126.207207207,1.23423423423,0
126.216216216,1.23423423423,0
126.225225225,1.23423423423,1
126.234234234,1.23423423423,0
126.243243243,1.23423423423,0
126.252252252,1.23423423423,0
126.261261261,1.23423423423,0
126.27027027,1.23423423423,0
126.279279279,1.23423423423,0
126.288288288,1.23423423423,1
126.297297297,1.23423423423,0
126.306306306,1.23423423423,0
